"theta","tau"
81.717,0.488731680288287
81.718,0.488731809697713
81.719,0.48873193910414
81.72,0.488732068507569
81.721,0.488732197908
81.722,0.488732327305433
81.723,0.488732456699869
81.724,0.488732586091306
81.725,0.488732715479746
81.726,0.488732844865188
81.727,0.488732974247632
81.728,0.488733103627079
81.729,0.488733233003529
81.73,0.488733362376982
81.731,0.488733491747438
81.732,0.488733621114896
81.733,0.488733750479358
81.734,0.488733879840823
81.735,0.488734009199292
81.736,0.488734138554764
81.737,0.488734267907239
81.738,0.488734397256719
81.739,0.488734526603202
81.74,0.488734655946688
81.741,0.488734785287179
81.742,0.488734914624674
81.743,0.488735043959173
81.744,0.488735173290677
81.745,0.488735302619185
81.746,0.488735431944697
81.747,0.488735561267214
81.748,0.488735690586735
81.749,0.488735819903262
81.75,0.488735949216793
81.751,0.48873607852733
81.752,0.488736207834871
81.753,0.488736337139418
81.754,0.48873646644097
81.755,0.488736595739528
81.756,0.488736725035091
81.757,0.48873685432766
81.758,0.488736983617235
81.759,0.488737112903815
81.76,0.488737242187402
81.761,0.488737371467994
81.762,0.488737500745593
81.763,0.488737630020198
81.764,0.488737759291809
81.765,0.488737888560427
81.766,0.488738017826052
81.767,0.488738147088683
81.768,0.488738276348321
81.769,0.488738405604966
81.77,0.488738534858618
81.771,0.488738664109277
81.772,0.488738793356943
81.773,0.488738922601617
81.774,0.488739051843298
81.775,0.488739181081986
81.776,0.488739310317682
81.777,0.488739439550386
81.778,0.488739568780098
81.779,0.488739698006818
81.78,0.488739827230546
81.781,0.488739956451282
81.782,0.488740085669026
81.783,0.488740214883779
81.784,0.48874034409554
81.785,0.48874047330431
81.786,0.488740602510088
81.787,0.488740731712876
81.788,0.488740860912672
81.789,0.488740990109477
81.79,0.488741119303291
81.791,0.488741248494115
81.792,0.488741377681947
81.793,0.48874150686679
81.794,0.488741636048641
81.795,0.488741765227503
81.796,0.488741894403374
81.797,0.488742023576255
81.798,0.488742152746146
81.799,0.488742281913046
81.8,0.488742411076958
81.801,0.488742540237879
81.802,0.488742669395811
81.803,0.488742798550753
81.804,0.488742927702705
81.805,0.488743056851669
81.806,0.488743185997643
81.807,0.488743315140628
81.808,0.488743444280624
81.809,0.488743573417631
81.81,0.48874370255165
81.811,0.488743831682679
81.812,0.48874396081072
81.813,0.488744089935773
81.814,0.488744219057837
81.815,0.488744348176913
81.816,0.488744477293001
81.817,0.4887446064061
81.818,0.488744735516212
81.819,0.488744864623336
81.82,0.488744993727472
81.821,0.48874512282862
81.822,0.488745251926781
81.823,0.488745381021954
81.824,0.48874551011414
81.825,0.488745639203339
81.826,0.488745768289551
81.827,0.488745897372776
81.828,0.488746026453013
81.829,0.488746155530264
81.83,0.488746284604528
81.831,0.488746413675806
81.832,0.488746542744097
81.833,0.488746671809401
81.834,0.48874680087172
81.835,0.488746929931052
81.836,0.488747058987398
81.837,0.488747188040758
81.838,0.488747317091132
81.839,0.488747446138521
81.84,0.488747575182923
81.841,0.48874770422434
81.842,0.488747833262772
81.843,0.488747962298218
81.844,0.488748091330679
81.845,0.488748220360155
81.846,0.488748349386646
81.847,0.488748478410152
81.848,0.488748607430673
81.849,0.488748736448209
81.85,0.488748865462761
81.851,0.488748994474328
81.852,0.488749123482911
81.853,0.488749252488509
81.854,0.488749381491123
81.855,0.488749510490753
81.856,0.4887496394874
81.857,0.488749768481062
81.858,0.48874989747174
81.859,0.488750026459435
81.86,0.488750155444146
81.861,0.488750284425873
81.862,0.488750413404617
81.863,0.488750542380378
81.864,0.488750671353156
81.865,0.488750800322951
81.866,0.488750929289762
81.867,0.488751058253591
81.868,0.488751187214437
81.869,0.488751316172301
81.87,0.488751445127181
81.871,0.48875157407908
81.872,0.488751703027996
81.873,0.48875183197393
81.874,0.488751960916881
81.875,0.488752089856851
81.876,0.488752218793839
81.877,0.488752347727845
81.878,0.488752476658869
81.879,0.488752605586911
81.88,0.488752734511972
81.881,0.488752863434052
81.882,0.48875299235315
81.883,0.488753121269267
81.884,0.488753250182403
81.885,0.488753379092558
81.886,0.488753507999732
81.887,0.488753636903926
81.888,0.488753765805138
81.889,0.48875389470337
81.89,0.488754023598622
81.891,0.488754152490893
81.892,0.488754281380184
81.893,0.488754410266495
81.894,0.488754539149826
81.895,0.488754668030177
81.896,0.488754796907548
81.897,0.488754925781939
81.898,0.48875505465335
81.899,0.488755183521782
81.9,0.488755312387235
81.901,0.488755441249708
81.902,0.488755570109202
81.903,0.488755698965717
81.904,0.488755827819253
81.905,0.48875595666981
81.906,0.488756085517388
81.907,0.488756214361988
81.908,0.488756343203609
81.909,0.488756472042251
81.91,0.488756600877915
81.911,0.488756729710601
81.912,0.488756858540308
81.913,0.488756987367037
81.914,0.488757116190789
81.915,0.488757245011562
81.916,0.488757373829358
81.917,0.488757502644176
81.918,0.488757631456017
81.919,0.48875776026488
81.92,0.488757889070766
81.921,0.488758017873674
81.922,0.488758146673605
81.923,0.48875827547056
81.924,0.488758404264537
81.925,0.488758533055537
81.926,0.488758661843561
81.927,0.488758790628608
81.928,0.488758919410679
81.929,0.488759048189773
81.93,0.488759176965891
81.931,0.488759305739032
81.932,0.488759434509198
81.933,0.488759563276387
81.934,0.488759692040601
81.935,0.488759820801839
81.936,0.488759949560101
81.937,0.488760078315387
81.938,0.488760207067699
81.939,0.488760335817034
81.94,0.488760464563395
81.941,0.48876059330678
81.942,0.48876072204719
81.943,0.488760850784625
81.944,0.488760979519085
81.945,0.488761108250571
81.946,0.488761236979081
81.947,0.488761365704618
81.948,0.48876149442718
81.949,0.488761623146767
81.95,0.48876175186338
81.951,0.488761880577019
81.952,0.488762009287684
81.953,0.488762137995375
81.954,0.488762266700093
81.955,0.488762395401836
81.956,0.488762524100606
81.957,0.488762652796403
81.958,0.488762781489226
81.959,0.488762910179075
81.96,0.488763038865952
81.961,0.488763167549855
81.962,0.488763296230786
81.963,0.488763424908743
81.964,0.488763553583728
81.965,0.48876368225574
81.966,0.488763810924779
81.967,0.488763939590846
81.968,0.48876406825394
81.969,0.488764196914063
81.97,0.488764325571213
81.971,0.488764454225391
81.972,0.488764582876597
81.973,0.488764711524831
81.974,0.488764840170093
81.975,0.488764968812384
81.976,0.488765097451703
81.977,0.488765226088051
81.978,0.488765354721427
81.979,0.488765483351833
81.98,0.488765611979267
81.981,0.48876574060373
81.982,0.488765869225222
81.983,0.488765997843743
81.984,0.488766126459293
81.985,0.488766255071873
81.986,0.488766383681483
81.987,0.488766512288122
81.988,0.48876664089179
81.989,0.488766769492489
81.99,0.488766898090217
81.991,0.488767026684975
81.992,0.488767155276764
81.993,0.488767283865582
81.994,0.488767412451431
81.995,0.488767541034311
81.996,0.488767669614221
81.997,0.488767798191161
81.998,0.488767926765132
81.999,0.488768055336134
82,0.488768183904167
82.001,0.488768312469231
82.002,0.488768441031326
82.003,0.488768569590453
82.004,0.488768698146611
82.005,0.4887688266998
82.006,0.48876895525002
82.007,0.488769083797273
82.008,0.488769212341557
82.009,0.488769340882873
82.01,0.488769469421221
82.011,0.488769597956601
82.012,0.488769726489013
82.013,0.488769855018458
82.014,0.488769983544935
82.015,0.488770112068444
82.016,0.488770240588986
82.017,0.48877036910656
82.018,0.488770497621168
82.019,0.488770626132808
82.02,0.488770754641481
82.021,0.488770883147188
82.022,0.488771011649927
82.023,0.4887711401497
82.024,0.488771268646507
82.025,0.488771397140346
82.026,0.48877152563122
82.027,0.488771654119127
82.028,0.488771782604068
82.029,0.488771911086043
82.03,0.488772039565052
82.031,0.488772168041095
82.032,0.488772296514172
82.033,0.488772424984284
82.034,0.48877255345143
82.035,0.488772681915611
82.036,0.488772810376826
82.037,0.488772938835076
82.038,0.488773067290361
82.039,0.488773195742681
82.04,0.488773324192036
82.041,0.488773452638426
82.042,0.488773581081851
82.043,0.488773709522312
82.044,0.488773837959808
82.045,0.48877396639434
82.046,0.488774094825907
82.047,0.488774223254511
82.048,0.48877435168015
82.049,0.488774480102825
82.05,0.488774608522536
82.051,0.488774736939284
82.052,0.488774865353067
82.053,0.488774993763887
82.054,0.488775122171744
82.055,0.488775250576637
82.056,0.488775378978567
82.057,0.488775507377534
82.058,0.488775635773538
82.059,0.488775764166579
82.06,0.488775892556656
82.061,0.488776020943772
82.062,0.488776149327924
82.063,0.488776277709114
82.064,0.488776406087341
82.065,0.488776534462606
82.066,0.488776662834909
82.067,0.48877679120425
82.068,0.488776919570628
82.069,0.488777047934045
82.07,0.4887771762945
82.071,0.488777304651993
82.072,0.488777433006524
82.073,0.488777561358094
82.074,0.488777689706702
82.075,0.488777818052349
82.076,0.488777946395035
82.077,0.48877807473476
82.078,0.488778203071524
82.079,0.488778331405327
82.08,0.488778459736169
82.081,0.48877858806405
82.082,0.488778716388971
82.083,0.488778844710931
82.084,0.488778973029931
82.085,0.48877910134597
82.086,0.48877922965905
82.087,0.488779357969169
82.088,0.488779486276328
82.089,0.488779614580527
82.09,0.488779742881767
82.091,0.488779871180047
82.092,0.488779999475367
82.093,0.488780127767728
82.094,0.488780256057129
82.095,0.488780384343572
82.096,0.488780512627055
82.097,0.488780640907579
82.098,0.488780769185144
82.099,0.48878089745975
82.1,0.488781025731397
82.101,0.488781154000086
82.102,0.488781282265816
82.103,0.488781410528588
82.104,0.488781538788401
82.105,0.488781667045256
82.106,0.488781795299154
82.107,0.488781923550093
82.108,0.488782051798074
82.109,0.488782180043097
82.11,0.488782308285162
82.111,0.48878243652427
82.112,0.488782564760421
82.113,0.488782692993614
82.114,0.488782821223849
82.115,0.488782949451128
82.116,0.488783077675449
82.117,0.488783205896814
82.118,0.488783334115221
82.119,0.488783462330672
82.12,0.488783590543166
82.121,0.488783718752703
82.122,0.488783846959284
82.123,0.488783975162908
82.124,0.488784103363576
82.125,0.488784231561288
82.126,0.488784359756044
82.127,0.488784487947844
82.128,0.488784616136688
82.129,0.488784744322577
82.13,0.488784872505509
82.131,0.488785000685486
82.132,0.488785128862508
82.133,0.488785257036574
82.134,0.488785385207685
82.135,0.488785513375841
82.136,0.488785641541042
82.137,0.488785769703288
82.138,0.488785897862579
82.139,0.488786026018915
82.14,0.488786154172297
82.141,0.488786282322724
82.142,0.488786410470196
82.143,0.488786538614715
82.144,0.488786666756279
82.145,0.488786794894889
82.146,0.488786923030545
82.147,0.488787051163247
82.148,0.488787179292995
82.149,0.488787307419789
82.15,0.48878743554363
82.151,0.488787563664518
82.152,0.488787691782452
82.153,0.488787819897432
82.154,0.48878794800946
82.155,0.488788076118534
82.156,0.488788204224656
82.157,0.488788332327824
82.158,0.48878846042804
82.159,0.488788588525303
82.16,0.488788716619613
82.161,0.488788844710971
82.162,0.488788972799376
82.163,0.48878910088483
82.164,0.488789228967331
82.165,0.48878935704688
82.166,0.488789485123477
82.167,0.488789613197122
82.168,0.488789741267815
82.169,0.488789869335557
82.17,0.488789997400347
82.171,0.488790125462186
82.172,0.488790253521073
82.173,0.488790381577009
82.174,0.488790509629994
82.175,0.488790637680028
82.176,0.488790765727111
82.177,0.488790893771243
82.178,0.488791021812425
82.179,0.488791149850656
82.18,0.488791277885936
82.181,0.488791405918266
82.182,0.488791533947645
82.183,0.488791661974074
82.184,0.488791789997553
82.185,0.488791918018082
82.186,0.488792046035662
82.187,0.488792174050291
82.188,0.488792302061971
82.189,0.488792430070701
82.19,0.488792558076481
82.191,0.488792686079312
82.192,0.488792814079194
82.193,0.488792942076127
82.194,0.48879307007011
82.195,0.488793198061145
82.196,0.48879332604923
82.197,0.488793454034367
82.198,0.488793582016555
82.199,0.488793709995795
82.2,0.488793837972086
82.201,0.488793965945429
82.202,0.488794093915823
82.203,0.488794221883269
82.204,0.488794349847767
82.205,0.488794477809317
82.206,0.48879460576792
82.207,0.488794733723574
82.208,0.488794861676281
82.209,0.48879498962604
82.21,0.488795117572852
82.211,0.488795245516717
82.212,0.488795373457634
82.213,0.488795501395604
82.214,0.488795629330627
82.215,0.488795757262703
82.216,0.488795885191832
82.217,0.488796013118015
82.218,0.488796141041251
82.219,0.48879626896154
82.22,0.488796396878883
82.221,0.48879652479328
82.222,0.48879665270473
82.223,0.488796780613234
82.224,0.488796908518792
82.225,0.488797036421404
82.226,0.488797164321071
82.227,0.488797292217792
82.228,0.488797420111567
82.229,0.488797548002396
82.23,0.48879767589028
82.231,0.488797803775219
82.232,0.488797931657213
82.233,0.488798059536261
82.234,0.488798187412365
82.235,0.488798315285523
82.236,0.488798443155737
82.237,0.488798571023006
82.238,0.488798698887331
82.239,0.488798826748711
82.24,0.488798954607146
82.241,0.488799082462638
82.242,0.488799210315185
82.243,0.488799338164788
82.244,0.488799466011447
82.245,0.488799593855162
82.246,0.488799721695934
82.247,0.488799849533762
82.248,0.488799977368646
82.249,0.488800105200586
82.25,0.488800233029584
82.251,0.488800360855638
82.252,0.488800488678749
82.253,0.488800616498917
82.254,0.488800744316142
82.255,0.488800872130424
82.256,0.488800999941763
82.257,0.48880112775016
82.258,0.488801255555614
82.259,0.488801383358125
82.26,0.488801511157695
82.261,0.488801638954322
82.262,0.488801766748007
82.263,0.488801894538749
82.264,0.48880202232655
82.265,0.48880215011141
82.266,0.488802277893327
82.267,0.488802405672303
82.268,0.488802533448337
82.269,0.48880266122143
82.27,0.488802788991581
82.271,0.488802916758791
82.272,0.48880304452306
82.273,0.488803172284388
82.274,0.488803300042776
82.275,0.488803427798222
82.276,0.488803555550728
82.277,0.488803683300293
82.278,0.488803811046917
82.279,0.488803938790601
82.28,0.488804066531345
82.281,0.488804194269149
82.282,0.488804322004012
82.283,0.488804449735936
82.284,0.488804577464919
82.285,0.488804705190963
82.286,0.488804832914067
82.287,0.488804960634232
82.288,0.488805088351457
82.289,0.488805216065743
82.29,0.488805343777089
82.291,0.488805471485496
82.292,0.488805599190964
82.293,0.488805726893494
82.294,0.488805854593084
82.295,0.488805982289735
82.296,0.488806109983448
82.297,0.488806237674222
82.298,0.488806365362058
82.299,0.488806493046956
82.3,0.488806620728915
82.301,0.488806748407936
82.302,0.488806876084019
82.303,0.488807003757164
82.304,0.488807131427371
82.305,0.48880725909464
82.306,0.488807386758972
82.307,0.488807514420366
82.308,0.488807642078823
82.309,0.488807769734342
82.31,0.488807897386925
82.311,0.48880802503657
82.312,0.488808152683277
82.313,0.488808280327049
82.314,0.488808407967883
82.315,0.48880853560578
82.316,0.488808663240741
82.317,0.488808790872765
82.318,0.488808918501853
82.319,0.488809046128005
82.32,0.48880917375122
82.321,0.488809301371499
82.322,0.488809428988842
82.323,0.48880955660325
82.324,0.488809684214721
82.325,0.488809811823257
82.326,0.488809939428857
82.327,0.488810067031521
82.328,0.488810194631251
82.329,0.488810322228044
82.33,0.488810449821903
82.331,0.488810577412827
82.332,0.488810705000815
82.333,0.488810832585869
82.334,0.488810960167988
82.335,0.488811087747172
82.336,0.488811215323421
82.337,0.488811342896736
82.338,0.488811470467117
82.339,0.488811598034564
82.34,0.488811725599076
82.341,0.488811853160654
82.342,0.488811980719298
82.343,0.488812108275008
82.344,0.488812235827785
82.345,0.488812363377628
82.346,0.488812490924537
82.347,0.488812618468512
82.348,0.488812746009555
82.349,0.488812873547664
82.35,0.48881300108284
82.351,0.488813128615083
82.352,0.488813256144392
82.353,0.488813383670769
82.354,0.488813511194214
82.355,0.488813638714725
82.356,0.488813766232304
82.357,0.488813893746951
82.358,0.488814021258665
82.359,0.488814148767447
82.36,0.488814276273297
82.361,0.488814403776215
82.362,0.4888145312762
82.363,0.488814658773254
82.364,0.488814786267377
82.365,0.488814913758567
82.366,0.488815041246826
82.367,0.488815168732154
82.368,0.48881529621455
82.369,0.488815423694015
82.37,0.488815551170549
82.371,0.488815678644152
82.372,0.488815806114823
82.373,0.488815933582565
82.374,0.488816061047375
82.375,0.488816188509255
82.376,0.488816315968204
82.377,0.488816443424222
82.378,0.488816570877311
82.379,0.488816698327469
82.38,0.488816825774697
82.381,0.488816953218995
82.382,0.488817080660363
82.383,0.488817208098802
82.384,0.48881733553431
82.385,0.488817462966889
82.386,0.488817590396539
82.387,0.488817717823259
82.388,0.48881784524705
82.389,0.488817972667911
82.39,0.488818100085844
82.391,0.488818227500847
82.392,0.488818354912922
82.393,0.488818482322067
82.394,0.488818609728284
82.395,0.488818737131573
82.396,0.488818864531933
82.397,0.488818991929364
82.398,0.488819119323868
82.399,0.488819246715443
82.4,0.48881937410409
82.401,0.488819501489809
82.402,0.4888196288726
82.403,0.488819756252463
82.404,0.488819883629399
82.405,0.488820011003407
82.406,0.488820138374487
82.407,0.488820265742641
82.408,0.488820393107867
82.409,0.488820520470165
82.41,0.488820647829537
82.411,0.488820775185982
82.412,0.488820902539499
82.413,0.488821029890091
82.414,0.488821157237755
82.415,0.488821284582493
82.416,0.488821411924304
82.417,0.488821539263189
82.418,0.488821666599148
82.419,0.48882179393218
82.42,0.488821921262287
82.421,0.488822048589467
82.422,0.488822175913722
82.423,0.488822303235051
82.424,0.488822430553454
82.425,0.488822557868932
82.426,0.488822685181484
82.427,0.488822812491111
82.428,0.488822939797813
82.429,0.488823067101589
82.43,0.488823194402441
82.431,0.488823321700367
82.432,0.488823448995369
82.433,0.488823576287446
82.434,0.488823703576598
82.435,0.488823830862826
82.436,0.488823958146129
82.437,0.488824085426508
82.438,0.488824212703963
82.439,0.488824339978494
82.44,0.4888244672501
82.441,0.488824594518783
82.442,0.488824721784542
82.443,0.488824849047377
82.444,0.488824976307288
82.445,0.488825103564276
82.446,0.488825230818341
82.447,0.488825358069482
82.448,0.4888254853177
82.449,0.488825612562994
82.45,0.488825739805366
82.451,0.488825867044815
82.452,0.488825994281341
82.453,0.488826121514945
82.454,0.488826248745625
82.455,0.488826375973384
82.456,0.488826503198219
82.457,0.488826630420133
82.458,0.488826757639124
82.459,0.488826884855193
82.46,0.488827012068341
82.461,0.488827139278566
82.462,0.488827266485869
82.463,0.488827393690251
82.464,0.488827520891711
82.465,0.48882764809025
82.466,0.488827775285867
82.467,0.488827902478563
82.468,0.488828029668338
82.469,0.488828156855191
82.47,0.488828284039124
82.471,0.488828411220136
82.472,0.488828538398227
82.473,0.488828665573397
82.474,0.488828792745647
82.475,0.488828919914976
82.476,0.488829047081385
82.477,0.488829174244873
82.478,0.488829301405442
82.479,0.48882942856309
82.48,0.488829555717818
82.481,0.488829682869626
82.482,0.488829810018515
82.483,0.488829937164484
82.484,0.488830064307533
82.485,0.488830191447663
82.486,0.488830318584873
82.487,0.488830445719165
82.488,0.488830572850537
82.489,0.48883069997899
82.49,0.488830827104524
82.491,0.488830954227139
82.492,0.488831081346835
82.493,0.488831208463613
82.494,0.488831335577472
82.495,0.488831462688412
82.496,0.488831589796435
82.497,0.488831716901538
82.498,0.488831844003724
82.499,0.488831971102992
82.5,0.488832098199342
82.501,0.488832225292774
82.502,0.488832352383288
82.503,0.488832479470884
82.504,0.488832606555563
82.505,0.488832733637325
82.506,0.488832860716169
82.507,0.488832987792096
82.508,0.488833114865106
82.509,0.488833241935198
82.51,0.488833369002374
82.511,0.488833496066633
82.512,0.488833623127975
82.513,0.4888337501864
82.514,0.488833877241909
82.515,0.488834004294502
82.516,0.488834131344178
82.517,0.488834258390938
82.518,0.488834385434781
82.519,0.488834512475709
82.52,0.488834639513721
82.521,0.488834766548817
82.522,0.488834893580997
82.523,0.488835020610261
82.524,0.48883514763661
82.525,0.488835274660044
82.526,0.488835401680562
82.527,0.488835528698165
82.528,0.488835655712853
82.529,0.488835782724626
82.53,0.488835909733483
82.531,0.488836036739426
82.532,0.488836163742455
82.533,0.488836290742568
82.534,0.488836417739767
82.535,0.488836544734052
82.536,0.488836671725422
82.537,0.488836798713879
82.538,0.488836925699421
82.539,0.488837052682049
82.54,0.488837179661763
82.541,0.488837306638563
82.542,0.488837433612449
82.543,0.488837560583422
82.544,0.488837687551482
82.545,0.488837814516627
82.546,0.48883794147886
82.547,0.488838068438179
82.548,0.488838195394586
82.549,0.488838322348079
82.55,0.488838449298659
82.551,0.488838576246327
82.552,0.488838703191082
82.553,0.488838830132924
82.554,0.488838957071853
82.555,0.488839084007871
82.556,0.488839210940976
82.557,0.488839337871168
82.558,0.488839464798449
82.559,0.488839591722818
82.56,0.488839718644274
82.561,0.488839845562819
82.562,0.488839972478452
82.563,0.488840099391174
82.564,0.488840226300984
82.565,0.488840353207883
82.566,0.48884048011187
82.567,0.488840607012946
82.568,0.488840733911111
82.569,0.488840860806365
82.57,0.488840987698708
82.571,0.488841114588141
82.572,0.488841241474662
82.573,0.488841368358273
82.574,0.488841495238974
82.575,0.488841622116764
82.576,0.488841748991644
82.577,0.488841875863614
82.578,0.488842002732673
82.579,0.488842129598823
82.58,0.488842256462062
82.581,0.488842383322392
82.582,0.488842510179812
82.583,0.488842637034323
82.584,0.488842763885924
82.585,0.488842890734616
82.586,0.488843017580398
82.587,0.488843144423271
82.588,0.488843271263235
82.589,0.48884339810029
82.59,0.488843524934437
82.591,0.488843651765674
82.592,0.488843778594003
82.593,0.488843905419423
82.594,0.488844032241935
82.595,0.488844159061538
82.596,0.488844285878233
82.597,0.48884441269202
82.598,0.488844539502899
82.599,0.488844666310869
82.6,0.488844793115932
82.601,0.488844919918087
82.602,0.488845046717335
82.603,0.488845173513675
82.604,0.488845300307107
82.605,0.488845427097632
82.606,0.48884555388525
82.607,0.48884568066996
82.608,0.488845807451763
82.609,0.48884593423066
82.61,0.488846061006649
82.611,0.488846187779732
82.612,0.488846314549908
82.613,0.488846441317178
82.614,0.488846568081541
82.615,0.488846694842998
82.616,0.488846821601548
82.617,0.488846948357192
82.618,0.48884707510993
82.619,0.488847201859762
82.62,0.488847328606689
82.621,0.488847455350709
82.622,0.488847582091824
82.623,0.488847708830034
82.624,0.488847835565337
82.625,0.488847962297736
82.626,0.488848089027229
82.627,0.488848215753817
82.628,0.4888483424775
82.629,0.488848469198278
82.63,0.488848595916151
82.631,0.488848722631119
82.632,0.488848849343183
82.633,0.488848976052342
82.634,0.488849102758597
82.635,0.488849229461947
82.636,0.488849356162393
82.637,0.488849482859935
82.638,0.488849609554573
82.639,0.488849736246306
82.64,0.488849862935136
82.641,0.488849989621062
82.642,0.488850116304085
82.643,0.488850242984204
82.644,0.488850369661419
82.645,0.488850496335731
82.646,0.48885062300714
82.647,0.488850749675646
82.648,0.488850876341249
82.649,0.488851003003948
82.65,0.488851129663745
82.651,0.488851256320639
82.652,0.488851382974631
82.653,0.488851509625719
82.654,0.488851636273906
82.655,0.48885176291919
82.656,0.488851889561571
82.657,0.488852016201051
82.658,0.488852142837629
82.659,0.488852269471304
82.66,0.488852396102078
82.661,0.48885252272995
82.662,0.48885264935492
82.663,0.488852775976989
82.664,0.488852902596156
82.665,0.488853029212422
82.666,0.488853155825787
82.667,0.48885328243625
82.668,0.488853409043813
82.669,0.488853535648474
82.67,0.488853662250235
82.671,0.488853788849095
82.672,0.488853915445054
82.673,0.488854042038113
82.674,0.488854168628271
82.675,0.488854295215529
82.676,0.488854421799886
82.677,0.488854548381344
82.678,0.488854674959901
82.679,0.488854801535559
82.68,0.488854928108316
82.681,0.488855054678174
82.682,0.488855181245132
82.683,0.488855307809191
82.684,0.48885543437035
82.685,0.48885556092861
82.686,0.488855687483971
82.687,0.488855814036432
82.688,0.488855940585994
82.689,0.488856067132658
82.69,0.488856193676422
82.691,0.488856320217288
82.692,0.488856446755255
82.693,0.488856573290324
82.694,0.488856699822494
82.695,0.488856826351766
82.696,0.48885695287814
82.697,0.488857079401615
82.698,0.488857205922192
82.699,0.488857332439872
82.7,0.488857458954653
82.701,0.488857585466537
82.702,0.488857711975523
82.703,0.488857838481612
82.704,0.488857964984803
82.705,0.488858091485097
82.706,0.488858217982494
82.707,0.488858344476993
82.708,0.488858470968595
82.709,0.488858597457301
82.71,0.488858723943109
82.711,0.488858850426021
82.712,0.488858976906036
82.713,0.488859103383155
82.714,0.488859229857377
82.715,0.488859356328703
82.716,0.488859482797132
82.717,0.488859609262666
82.718,0.488859735725303
82.719,0.488859862185045
82.72,0.48885998864189
82.721,0.48886011509584
82.722,0.488860241546894
82.723,0.488860367995053
82.724,0.488860494440316
82.725,0.488860620882684
82.726,0.488860747322156
82.727,0.488860873758734
82.728,0.488861000192416
82.729,0.488861126623204
82.73,0.488861253051096
82.731,0.488861379476094
82.732,0.488861505898197
82.733,0.488861632317406
82.734,0.48886175873372
82.735,0.48886188514714
82.736,0.488862011557666
82.737,0.488862137965297
82.738,0.488862264370034
82.739,0.488862390771878
82.74,0.488862517170827
82.741,0.488862643566883
82.742,0.488862769960045
82.743,0.488862896350314
82.744,0.488863022737689
82.745,0.488863149122171
82.746,0.48886327550376
82.747,0.488863401882455
82.748,0.488863528258257
82.749,0.488863654631167
82.75,0.488863781001183
82.751,0.488863907368307
82.752,0.488864033732538
82.753,0.488864160093877
82.754,0.488864286452323
82.755,0.488864412807877
82.756,0.488864539160538
82.757,0.488864665510308
82.758,0.488864791857185
82.759,0.488864918201171
82.76,0.488865044542264
82.761,0.488865170880466
82.762,0.488865297215776
82.763,0.488865423548195
82.764,0.488865549877722
82.765,0.488865676204358
82.766,0.488865802528102
82.767,0.488865928848956
82.768,0.488866055166918
82.769,0.488866181481989
82.77,0.48886630779417
82.771,0.488866434103459
82.772,0.488866560409859
82.773,0.488866686713367
82.774,0.488866813013985
82.775,0.488866939311713
82.776,0.48886706560655
82.777,0.488867191898498
82.778,0.488867318187555
82.779,0.488867444473722
82.78,0.488867570757
82.781,0.488867697037388
82.782,0.488867823314886
82.783,0.488867949589494
82.784,0.488868075861213
82.785,0.488868202130043
82.786,0.488868328395983
82.787,0.488868454659034
82.788,0.488868580919197
82.789,0.48886870717647
82.79,0.488868833430854
82.791,0.48886895968235
82.792,0.488869085930957
82.793,0.488869212176675
82.794,0.488869338419505
82.795,0.488869464659447
82.796,0.4888695908965
82.797,0.488869717130665
82.798,0.488869843361942
82.799,0.488869969590331
82.8,0.488870095815832
82.801,0.488870222038446
82.802,0.488870348258172
82.803,0.48887047447501
82.804,0.488870600688961
82.805,0.488870726900024
82.806,0.4888708531082
82.807,0.488870979313489
82.808,0.488871105515891
82.809,0.488871231715406
82.81,0.488871357912034
82.811,0.488871484105776
82.812,0.48887161029663
82.813,0.488871736484598
82.814,0.48887186266968
82.815,0.488871988851875
82.816,0.488872115031184
82.817,0.488872241207607
82.818,0.488872367381144
82.819,0.488872493551794
82.82,0.488872619719559
82.821,0.488872745884438
82.822,0.488872872046432
82.823,0.48887299820554
82.824,0.488873124361762
82.825,0.488873250515099
82.826,0.488873376665551
82.827,0.488873502813118
82.828,0.488873628957799
82.829,0.488873755099596
82.83,0.488873881238507
82.831,0.488874007374534
82.832,0.488874133507676
82.833,0.488874259637934
82.834,0.488874385765307
82.835,0.488874511889796
82.836,0.4888746380114
82.837,0.48887476413012
82.838,0.488874890245957
82.839,0.488875016358909
82.84,0.488875142468977
82.841,0.488875268576162
82.842,0.488875394680463
82.843,0.48887552078188
82.844,0.488875646880414
82.845,0.488875772976064
82.846,0.488875899068831
82.847,0.488876025158715
82.848,0.488876151245716
82.849,0.488876277329834
82.85,0.488876403411069
82.851,0.488876529489421
82.852,0.488876655564891
82.853,0.488876781637478
82.854,0.488876907707182
82.855,0.488877033774004
82.856,0.488877159837944
82.857,0.488877285899002
82.858,0.488877411957177
82.859,0.488877538012471
82.86,0.488877664064882
82.861,0.488877790114412
82.862,0.48887791616106
82.863,0.488878042204827
82.864,0.488878168245712
82.865,0.488878294283715
82.866,0.488878420318838
82.867,0.488878546351079
82.868,0.488878672380439
82.869,0.488878798406918
82.87,0.488878924430516
82.871,0.488879050451233
82.872,0.48887917646907
82.873,0.488879302484026
82.874,0.488879428496102
82.875,0.488879554505297
82.876,0.488879680511611
82.877,0.488879806515046
82.878,0.488879932515601
82.879,0.488880058513275
82.88,0.48888018450807
82.881,0.488880310499984
82.882,0.488880436489019
